"name","npdId","year","oil","oilUom","oilMass","oilMassUom","oilBbl","oilBblUom","oilSm3Day","oilSm3DayUom","oilBblDay","oilBblDayUom","gas","gasUom","gasEnergy","gasEnergyUom","gasGcv","gasGcvUom","gasMass","gasMassUom","condensate","condensateUom","oilEquivalent","oilEquivalentUom","water","waterUom"
"VALHALL",43548,2021,2336608,"Sm3",2123394,"t",14696823,"bbl",6401.67,"Sm3/day",40265.27,"bbl/day",485637133,"Sm3",0,"MJ",0,"MJ/Sm3",315689,"t"," ","Sm3",2822245,"Sm3 o.e.",927852,"Sm3"
"VALHALL",43548,2022,2116367,"Sm3",1791705,"t",13311548,"bbl",5798.27,"Sm3/day",36469.99,"bbl/day",210920158,"Sm3",0,"MJ",0,"MJ/Sm3",149840,"t"," ","Sm3",2327287,"Sm3 o.e.",307907,"Sm3"
"VALHALL",43548,2023,2166008,"Sm3",1769959,"t",13623780,"bbl",5934.27,"Sm3/day",37325.42,"bbl/day",251476110,"Sm3",0,"MJ",0,"MJ/Sm3",195510,"t"," ","Sm3",2417484,"Sm3 o.e.",666908,"Sm3"
"VALHALL",43548,2024,194311,"Sm3",159398,"t",1222178,"bbl",530.9,"Sm3/day",3339.28,"bbl/day",32573647,"Sm3",0,"MJ",0,"MJ/Sm3",25333,"t"," ","Sm3",226885,"Sm3 o.e.",83331,"Sm3"
"VARG",43451,1998,10161,"Sm3",6869,"t",63911,"bbl",27.84,"Sm3/day",175.1,"bbl/day",1317000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",11478,"Sm3 o.e."," ","Sm3"
"VARG",43451,1999,1742612,"Sm3",1293572,"t",10960698,"bbl",4774.28,"Sm3/day",30029.31,"bbl/day",290225000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2032837,"Sm3 o.e."," ","Sm3"
"VARG",43451,2000,1737726,"Sm3",1466641,"t",10929966,"bbl",4747.89,"Sm3/day",29863.3,"bbl/day",350468787,"Sm3",17523439350,"MJ",50,"MJ/Sm3",371497,"t"," ","Sm3",2088195,"Sm3 o.e.",295878,"Sm3"
"VARG",43451,2001,1185320,"Sm3",1000410,"t",7455438,"bbl",3247.45,"Sm3/day",20425.86,"bbl/day",253947871,"Sm3",12697393550,"MJ",50,"MJ/Sm3",269185,"t"," ","Sm3",1439268,"Sm3 o.e.",1066636,"Sm3"
"VARG",43451,2002,784198,"Sm3",661863,"t",4932454,"bbl",2148.49,"Sm3/day",13513.57,"bbl/day",318784159,"Sm3",15939207950,"MJ",50,"MJ/Sm3",337911,"t"," ","Sm3",1102982,"Sm3 o.e.",1391760,"Sm3"
"VARG",43451,2003,920770,"Sm3",778737,"t",5791468,"bbl",2522.66,"Sm3/day",15867.04,"bbl/day",281662467,"Sm3",14083123350,"MJ",50,"MJ/Sm3",298562,"t"," ","Sm3",1202432,"Sm3 o.e.",769464,"Sm3"
"VARG",43451,2004,1207342,"Sm3",1021411,"t",7593952,"bbl",3298.75,"Sm3/day",20748.5,"bbl/day",248987308,"Sm3",12449365400,"MJ",50,"MJ/Sm3",263927,"t"," ","Sm3",1456329,"Sm3 o.e.",365742,"Sm3"
"VARG",43451,2005,1281357,"Sm3",1084028,"t",8059490,"bbl",3510.57,"Sm3/day",22080.8,"bbl/day",264046883,"Sm3",13202344139,"MJ",50,"MJ/Sm3",279890,"t"," ","Sm3",1545404,"Sm3 o.e.",326916,"Sm3"
"VARG",43451,2006,853519,"Sm3",722077,"t",5368472,"bbl",2338.41,"Sm3/day",14708.14,"bbl/day",209859274,"Sm3",10492963700,"MJ",50,"MJ/Sm3",222451,"t"," ","Sm3",1063378,"Sm3 o.e.",873548,"Sm3"
"VARG",43451,2007,797073,"Sm3",674323,"t",5013435,"bbl",2183.76,"Sm3/day",13735.44,"bbl/day",182114644,"Sm3",9105732176,"MJ",50,"MJ/Sm3",193042,"t"," ","Sm3",979188,"Sm3 o.e.",1681266,"Sm3"
"VARG",43451,2008,703284,"Sm3",594978,"t",4423520,"bbl",1921.54,"Sm3/day",12086.12,"bbl/day",238713196,"Sm3",11935659806,"MJ",50,"MJ/Sm3",253036,"t"," ","Sm3",941997,"Sm3 o.e.",1655929,"Sm3"
"VARG",43451,2009,788926,"Sm3",667432,"t",4962197,"bbl",2161.44,"Sm3/day",13595.06,"bbl/day",389874674,"Sm3",19493733704,"MJ",50,"MJ/Sm3",413267,"t"," ","Sm3",1178801,"Sm3 o.e.",1034435,"Sm3"
"VARG",43451,2010,1420257,"Sm3",1201537,"t",8933144,"bbl",3891.11,"Sm3/day",24474.37,"bbl/day",257836331,"Sm3",12891816561,"MJ",50,"MJ/Sm3",273307,"t"," ","Sm3",1678093,"Sm3 o.e.",693809,"Sm3"
"VARG",43451,2011,971701,"Sm3",822059,"t",6111816,"bbl",2662.2,"Sm3/day",16744.7,"bbl/day",238055369,"Sm3",11902768440,"MJ",50,"MJ/Sm3",252339,"t"," ","Sm3",1209756,"Sm3 o.e.",498985,"Sm3"
"VARG",43451,2012,646957,"Sm3",547326,"t",4069234,"bbl",1767.64,"Sm3/day",11118.12,"bbl/day",260184198,"Sm3",15101510926,"MJ",58.04,"MJ/Sm3",275795,"t"," ","Sm3",907141,"Sm3 o.e.",997136,"Sm3"
"VARG",43451,2013,460220,"Sm3",389346,"t",2894696,"bbl",1260.88,"Sm3/day",7930.67,"bbl/day",279250305,"Sm3",0,"MJ",0,"MJ/Sm3",296005,"t"," ","Sm3",739470,"Sm3 o.e.",941761,"Sm3"
"VARG",43451,2014,399290,"Sm3",337799,"t",2511458,"bbl",1093.95,"Sm3/day",6880.71,"bbl/day",338675437,"Sm3",0,"MJ",0,"MJ/Sm3",358996,"t"," ","Sm3",737965,"Sm3 o.e.",1361478,"Sm3"
"VARG",43451,2015,320270,"Sm3",270948,"t",2014437,"bbl",877.45,"Sm3/day",5519.01,"bbl/day",343086707,"Sm3",0,"MJ",0,"MJ/Sm3",363672,"t"," ","Sm3",663357,"Sm3 o.e.",1178585,"Sm3"
"VARG",43451,2016,101490,"Sm3",85861,"t",638353,"bbl",277.3,"Sm3/day",1744.13,"bbl/day",127695302,"Sm3",0,"MJ",0,"MJ/Sm3",135357,"t"," ","Sm3",229185,"Sm3 o.e.",397260,"Sm3"
"VEGA",4467595,2010,17715,"Sm3",0,"t",111424,"bbl",48.53,"Sm3/day",305.27,"bbl/day",22732026,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",40447,"Sm3 o.e.",10274,"Sm3"
"VEGA",4467595,2011,657806,"Sm3",0,"t",4137475,"bbl",1802.21,"Sm3/day",11335.55,"bbl/day",896829328,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1554635,"Sm3 o.e.",51514,"Sm3"
"VEGA",4467595,2012,852786,"Sm3",0,"t",5363862,"bbl",2330.02,"Sm3/day",14655.36,"bbl/day",1259505973,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2112292,"Sm3 o.e.",175548,"Sm3"
"VEGA",4467595,2013,1000359,"Sm3",0,"t",6292068,"bbl",2740.71,"Sm3/day",17238.54,"bbl/day",1777559683,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2777919,"Sm3 o.e.",17131,"Sm3"
"VEGA",4467595,2014,808492,"Sm3",0,"t",5085261,"bbl",2215.05,"Sm3/day",13932.22,"bbl/day",1665818942,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2474311,"Sm3 o.e.",20183,"Sm3"
"VEGA",4467595,2015,990948,"Sm3",0,"t",6232873,"bbl",2714.93,"Sm3/day",17076.36,"bbl/day",1936319487,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2927267,"Sm3 o.e.",26543,"Sm3"
"VEGA",4467595,2016,853723,"Sm3",0,"t",5369758,"bbl",2332.58,"Sm3/day",14671.47,"bbl/day",1977604103,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2831327,"Sm3 o.e.",27903,"Sm3"
"VEGA",4467595,2017,563857,"Sm3",0,"t",3546554,"bbl",1544.81,"Sm3/day",9716.59,"bbl/day",1522105727,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2085963,"Sm3 o.e.",21304,"Sm3"
"VEGA",4467595,2018,545716,"Sm3",0,"t",3432449,"bbl",1495.11,"Sm3/day",9403.97,"bbl/day",1715893783,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2261610,"Sm3 o.e.",23761,"Sm3"
"VEGA",4467595,2019,495486,"Sm3",0,"t",3116513,"bbl",1357.5,"Sm3/day",8538.39,"bbl/day",1768883155,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2264369,"Sm3 o.e.",22316,"Sm3"
"VEGA",4467595,2020,447233,"Sm3",0,"t",2813012,"bbl",1221.95,"Sm3/day",7685.83,"bbl/day",1866418743,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2313652,"Sm3 o.e.",26161,"Sm3"
"VEGA",4467595,2021,364352,"Sm3",0,"t",2291704,"bbl",998.22,"Sm3/day",6278.64,"bbl/day",1438014740,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1802367,"Sm3 o.e.",20279,"Sm3"
"VEGA",4467595,2022,589278,"Sm3",0,"t",3706448,"bbl",1614.46,"Sm3/day",10154.65,"bbl/day",1633502219,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2222780,"Sm3 o.e.",22869,"Sm3"
"VEGA",4467595,2023,448873,"Sm3",0,"t",2823324,"bbl",1229.79,"Sm3/day",7735.13,"bbl/day",2751153099,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",3200026,"Sm3 o.e.",27023,"Sm3"
"VEGA",4467595,2024,31994,"Sm3",0,"t",201238,"bbl",87.42,"Sm3/day",549.83,"bbl/day",482019130,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",514013,"Sm3 o.e.",3052,"Sm3"
"VESLEFRIKK",43618,1989,592,"Sm3",491,"t",3724,"bbl",1.62,"Sm3/day",10.2,"bbl/day",80000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",672,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1990,2867225,"Sm3",2372060,"t",18034300,"bbl",7855.41,"Sm3/day",49409.04,"bbl/day",378866000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",3246091,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1991,3461245,"Sm3",2857313,"t",21770573,"bbl",9482.86,"Sm3/day",59645.41,"bbl/day",437803000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",3899048,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1992,3938996,"Sm3",3253529,"t",24775536,"bbl",10762.28,"Sm3/day",67692.72,"bbl/day",452919000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4391915,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1993,3910532,"Sm3",3226500,"t",24596503,"bbl",10713.79,"Sm3/day",67387.68,"bbl/day",473114000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4383646,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1994,4439388,"Sm3",3659648,"t",27922907,"bbl",12162.71,"Sm3/day",76501.12,"bbl/day",565713000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5005101,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1995,4462118,"Sm3",3682754,"t",28065874,"bbl",12224.98,"Sm3/day",76892.81,"bbl/day",569305000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5031423,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1996,4091538,"Sm3",3370495,"t",25734997,"bbl",11179.07,"Sm3/day",70314.2,"bbl/day",553264000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4644802,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1997,3455258,"Sm3",2837701,"t",21732916,"bbl",9466.46,"Sm3/day",59542.24,"bbl/day",673184000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4128442,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1998,3253144,"Sm3",2664457,"t",20461658,"bbl",8912.72,"Sm3/day",56059.34,"bbl/day",913322000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4166466,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,1999,1892548,"Sm3",1552297,"t",11903767,"bbl",5185.06,"Sm3/day",32613.06,"bbl/day",508677000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2401225,"Sm3 o.e."," ","Sm3"
"VESLEFRIKK",43618,2000,2402982,"Sm3",1968111,"t",15114300,"bbl",6565.52,"Sm3/day",41295.9,"bbl/day",757281233,"Sm3",0,"MJ",0,"MJ/Sm3",768279,"t"," ","Sm3",3160263,"Sm3 o.e.",3111773,"Sm3"
"VESLEFRIKK",43618,2001,1998993,"Sm3",1635632,"t",12573286,"bbl",5476.69,"Sm3/day",34447.36,"bbl/day",663774412,"Sm3",0,"MJ",0,"MJ/Sm3",670614,"t"," ","Sm3",2662767,"Sm3 o.e.",3853846,"Sm3"
"VESLEFRIKK",43618,2002,1665735,"Sm3",1351669,"t",10477157,"bbl",4563.66,"Sm3/day",28704.54,"bbl/day",546925535,"Sm3",0,"MJ",0,"MJ/Sm3",522709,"t"," ","Sm3",2212661,"Sm3 o.e.",4550949,"Sm3"
"VESLEFRIKK",43618,2003,1709104,"Sm3",1386830,"t",10749939,"bbl",4682.48,"Sm3/day",29451.89,"bbl/day",686450660,"Sm3",0,"MJ",0,"MJ/Sm3",688718,"t"," ","Sm3",2395555,"Sm3 o.e.",4191376,"Sm3"
"VESLEFRIKK",43618,2004,1607170,"Sm3",1315642,"t",10108794,"bbl",4391.17,"Sm3/day",27619.66,"bbl/day",611973122,"Sm3",0,"MJ",0,"MJ/Sm3",611939,"t"," ","Sm3",2219143,"Sm3 o.e.",5073324,"Sm3"
"VESLEFRIKK",43618,2005,1510560,"Sm3",1242430,"t",9501135,"bbl",4138.52,"Sm3/day",26030.51,"bbl/day",575938182,"Sm3",0,"MJ",0,"MJ/Sm3",569784,"t"," ","Sm3",2086498,"Sm3 o.e.",4459622,"Sm3"
"VESLEFRIKK",43618,2006,1136648,"Sm3",932967,"t",7149300,"bbl",3114.1,"Sm3/day",19587.12,"bbl/day",511259371,"Sm3",0,"MJ",0,"MJ/Sm3",499711,"t"," ","Sm3",1647907,"Sm3 o.e.",5006128,"Sm3"
"VESLEFRIKK",43618,2007,931640,"Sm3",767048,"t",5859839,"bbl",2552.44,"Sm3/day",16054.35,"bbl/day",218026915,"Sm3",0,"MJ",0,"MJ/Sm3",212309,"t"," ","Sm3",1149667,"Sm3 o.e.",5491094,"Sm3"
"VESLEFRIKK",43618,2008,721814,"Sm3",591788,"t",4540073,"bbl",1972.17,"Sm3/day",12404.57,"bbl/day",129914473,"Sm3",0,"MJ",0,"MJ/Sm3",125974,"t"," ","Sm3",851728,"Sm3 o.e.",4761963,"Sm3"
"VESLEFRIKK",43618,2009,701665,"Sm3",572693,"t",4413340,"bbl",1922.37,"Sm3/day",12091.34,"bbl/day",298634740,"Sm3",0,"MJ",0,"MJ/Sm3",289619,"t"," ","Sm3",1000300,"Sm3 o.e.",5232630,"Sm3"
"VESLEFRIKK",43618,2010,791475,"Sm3",643331,"t",4978227,"bbl",2168.42,"Sm3/day",13638.98,"bbl/day",474803156,"Sm3",0,"MJ",0,"MJ/Sm3",463518,"t"," ","Sm3",1266278,"Sm3 o.e.",6364205,"Sm3"
"VESLEFRIKK",43618,2011,724259,"Sm3",584658,"t",4555452,"bbl",1984.27,"Sm3/day",12480.69,"bbl/day",617842785,"Sm3",0,"MJ",0,"MJ/Sm3",604625,"t"," ","Sm3",1342102,"Sm3 o.e.",5000075,"Sm3"
"VESLEFRIKK",43618,2012,746744,"Sm3",603955,"t",4696878,"bbl",2040.28,"Sm3/day",12833,"bbl/day",646120405,"Sm3",0,"MJ",0,"MJ/Sm3",637465,"t"," ","Sm3",1392864,"Sm3 o.e.",5036039,"Sm3"
"VESLEFRIKK",43618,2013,536558,"Sm3",434350,"t",3374848,"bbl",1470.02,"Sm3/day",9246.16,"bbl/day",668450726,"Sm3",0,"MJ",0,"MJ/Sm3",648409,"t"," ","Sm3",1205009,"Sm3 o.e.",3553437,"Sm3"
"VESLEFRIKK",43618,2014,476082,"Sm3",384687,"t",2994465,"bbl",1304.33,"Sm3/day",8204.01,"bbl/day",621298210,"Sm3",0,"MJ",0,"MJ/Sm3",601170,"t"," ","Sm3",1097380,"Sm3 o.e.",3630009,"Sm3"
"VESLEFRIKK",43618,2015,452568,"Sm3",365570,"t",2846567,"bbl",1239.91,"Sm3/day",7798.81,"bbl/day",543145466,"Sm3",0,"MJ",0,"MJ/Sm3",518454,"t"," ","Sm3",995713,"Sm3 o.e.",4340591,"Sm3"
"VESLEFRIKK",43618,2016,397953,"Sm3",322100,"t",2503052,"bbl",1087.3,"Sm3/day",6838.94,"bbl/day",432429951,"Sm3",0,"MJ",0,"MJ/Sm3",410991,"t"," ","Sm3",830383,"Sm3 o.e.",4722332,"Sm3"
"VESLEFRIKK",43618,2017,333651,"Sm3",271273,"t",2098600,"bbl",914.11,"Sm3/day",5749.59,"bbl/day",295557389,"Sm3",0,"MJ",0,"MJ/Sm3",463646,"t"," ","Sm3",629208,"Sm3 o.e.",3857266,"Sm3"
"VESLEFRIKK",43618,2018,279613,"Sm3",226638,"t",1758711,"bbl",766.06,"Sm3/day",4818.39,"bbl/day",281740611,"Sm3",0,"MJ",0,"MJ/Sm3",398421,"t"," ","Sm3",561354,"Sm3 o.e.",3143087,"Sm3"
"VESLEFRIKK",43618,2019,244120,"Sm3",198573,"t",1535466,"bbl",668.82,"Sm3/day",4206.76,"bbl/day",212548503,"Sm3",0,"MJ",0,"MJ/Sm3",202942,"t"," ","Sm3",456669,"Sm3 o.e.",2609900,"Sm3"
"VESLEFRIKK",43618,2020,238409,"Sm3",195047,"t",1499546,"bbl",651.39,"Sm3/day",4097.12,"bbl/day",183936961,"Sm3",0,"MJ",0,"MJ/Sm3",176197,"t"," ","Sm3",422346,"Sm3 o.e.",2683862,"Sm3"
"VESLEFRIKK",43618,2021,125012,"Sm3",101360,"t",786302,"bbl",342.5,"Sm3/day",2154.25,"bbl/day",147804647,"Sm3",0,"MJ",0,"MJ/Sm3",140211,"t"," ","Sm3",272817,"Sm3 o.e.",1366778,"Sm3"
"VESLEFRIKK",43618,2022,2257,"Sm3",1731,"t",14196,"bbl",6.18,"Sm3/day",38.89,"bbl/day",9822656,"Sm3",0,"MJ",0,"MJ/Sm3",9135,"t"," ","Sm3",12080,"Sm3 o.e.",38403,"Sm3"
"VEST EKOFISK"," ",1977,728036,"Sm3",606673,"t",4579208,"bbl",1994.62,"Sm3/day",12545.78,"bbl/day",525027000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1253063,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1978,3848639,"Sm3",3145882,"t",24207208,"bbl",10544.22,"Sm3/day",66321.12,"bbl/day",4702529000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",8551168,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1979,2466293,"Sm3",1973774,"t",15512514,"bbl",6756.97,"Sm3/day",42500.04,"bbl/day",4232197000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6698490,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1980,1586442,"Sm3",1249799,"t",9978419,"bbl",4334.54,"Sm3/day",27263.44,"bbl/day",3080454000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",4666896,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1981,764466,"Sm3",597003,"t",4808346,"bbl",2094.43,"Sm3/day",13173.55,"bbl/day",1583902000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2348368,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1982,781749,"Sm3",605417,"t",4917053,"bbl",2141.78,"Sm3/day",13471.38,"bbl/day",1786738000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2568487,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1983,806255,"Sm3",623103,"t",5071191,"bbl",2208.92,"Sm3/day",13893.67,"bbl/day",1786337000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2592592,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1984,626853,"Sm3",485319,"t",3942786,"bbl",1712.71,"Sm3/day",10772.64,"bbl/day",1355423000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1982276,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1985,614636,"Sm3",475491,"t",3865944,"bbl",1683.93,"Sm3/day",10591.63,"bbl/day",1367688000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1982324,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1986,569578,"Sm3",442966,"t",3582537,"bbl",1560.49,"Sm3/day",9815.17,"bbl/day",1428226000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1997804,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1987,504965,"Sm3",398402,"t",3176134,"bbl",1383.47,"Sm3/day",8701.74,"bbl/day",1324865000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1829830,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1988,492464,"Sm3",388845,"t",3097505,"bbl",1345.53,"Sm3/day",8463.13,"bbl/day",1133208000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1625672,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1989,357167,"Sm3",282367,"t",2246513,"bbl",978.54,"Sm3/day",6154.83,"bbl/day",791968000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1149135,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1990,258813,"Sm3",205949,"t",1627885,"bbl",709.08,"Sm3/day",4459.96,"bbl/day",554342000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",813155,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1991,196260,"Sm3",157013,"t",1234438,"bbl",537.7,"Sm3/day",3382.02,"bbl/day",439913000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",636173,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1992,162388,"Sm3",130217,"t",1021390,"bbl",443.68,"Sm3/day",2790.68,"bbl/day",375929000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",538317,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1993,185797,"Sm3",149238,"t",1168628,"bbl",509.03,"Sm3/day",3201.72,"bbl/day",429953000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",615750,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1994,165034,"Sm3",133394,"t",1038033,"bbl",452.15,"Sm3/day",2843.92,"bbl/day",365641000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",530675,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1995,122650,"Sm3",99572,"t",771445,"bbl",336.03,"Sm3/day",2113.55,"bbl/day",262953000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",385603,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1996,93695,"Sm3",75459,"t",589324,"bbl",256,"Sm3/day",1610.17,"bbl/day",204616000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",298311,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1997,83526,"Sm3",68319,"t",525363,"bbl",228.84,"Sm3/day",1439.35,"bbl/day",176756000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",260282,"Sm3 o.e."," ","Sm3"
"VEST EKOFISK"," ",1998,47267,"Sm3",38750,"t",297300,"bbl",129.5,"Sm3/day",814.52,"bbl/day",99734000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",147001,"Sm3 o.e."," ","Sm3"
"VIGDIS",43732,1997,1607495,"Sm3",1345474,"t",10110838,"bbl",4404.1,"Sm3/day",27700.93,"bbl/day",110880000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1718375,"Sm3 o.e."," ","Sm3"
"VIGDIS",43732,1998,4724159,"Sm3",3954123,"t",29714063,"bbl",12942.9,"Sm3/day",81408.39,"bbl/day",330983000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5055142,"Sm3 o.e."," ","Sm3"
"VIGDIS",43732,1999,5106448,"Sm3",4274097,"t",32118588,"bbl",13990.27,"Sm3/day",87996.13,"bbl/day",357495000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",5463943,"Sm3 o.e."," ","Sm3"
"VIGDIS",43732,2000,4198044,"Sm3",3513763,"t",26404899,"bbl",11470.07,"Sm3/day",72144.53,"bbl/day",293862835,"Sm3",0,"MJ",0,"MJ/Sm3",287986,"t"," ","Sm3",4491907,"Sm3 o.e.",1126481,"Sm3"
"VIGDIS",43732,2001,3670211,"Sm3",3071966,"t",23084930,"bbl",10055.37,"Sm3/day",63246.38,"bbl/day",256915519,"Sm3",0,"MJ",0,"MJ/Sm3",251777,"t"," ","Sm3",3927127,"Sm3 o.e.",2284377,"Sm3"
"VIGDIS",43732,2002,3052592,"Sm3",2555020,"t",19200224,"bbl",8363.27,"Sm3/day",52603.35,"bbl/day",196318386,"Sm3",0,"MJ",0,"MJ/Sm3",192392,"t"," ","Sm3",3248910,"Sm3 o.e.",1628030,"Sm3"
"VIGDIS",43732,2003,3361649,"Sm3",2813699,"t",21144133,"bbl",9210,"Sm3/day",57929.13,"bbl/day",272148527,"Sm3",0,"MJ",0,"MJ/Sm3",266706,"t"," ","Sm3",3633798,"Sm3 o.e.",3172946,"Sm3"
"VIGDIS",43732,2004,3586988,"Sm3",3002308,"t",22561473,"bbl",9800.51,"Sm3/day",61643.37,"bbl/day",375622746,"Sm3",0,"MJ",0,"MJ/Sm3",368110,"t"," ","Sm3",3962611,"Sm3 o.e.",2333507,"Sm3"
"VIGDIS",43732,2005,3690920,"Sm3",3089299,"t",23215186,"bbl",10112.11,"Sm3/day",63603.25,"bbl/day",361747673,"Sm3",0,"MJ",0,"MJ/Sm3",354513,"t"," ","Sm3",4052668,"Sm3 o.e.",1990846,"Sm3"
"VIGDIS",43732,2006,3758253,"Sm3",3145659,"t",23638697,"bbl",10296.58,"Sm3/day",64763.55,"bbl/day",410289549,"Sm3",0,"MJ",0,"MJ/Sm3",402084,"t"," ","Sm3",4168543,"Sm3 o.e.",1872861,"Sm3"
"VIGDIS",43732,2007,3276566,"Sm3",2742486,"t",20608978,"bbl",8976.89,"Sm3/day",56462.95,"bbl/day",353209802,"Sm3",0,"MJ",0,"MJ/Sm3",346146,"t"," ","Sm3",3629776,"Sm3 o.e.",2612033,"Sm3"
